"numer","wiek","plec","wyksztalcenie","miejsce","kwota","wojewodztwo","wysylka_oferty","zakup"
9101,73,0,"podstawowe","wies",63.8795908916507,"kujpom",0,0
9102,68,1,"srednie","wies",44.9872083008439,"dolsl",1,1
9103,62,0,"srednie","wies",79.5066846136755,"pomo",0,0
9104,65,1,"podstawowe","wies",81.9581871676614,"dolsl",1,0
9105,73,1,"policealne","wies",67.7774558014577,"wielkop",0,0
9106,62,0,"podstawowe","wies",30.9218260150095,"dolsl",1,0
9107,66,1,"srednie","m0_10",169.139375295829,"dolsl",0,0
9108,61,0,"brak","m10_100",105.253271094836,"sl¹s",1,0
9109,67,1,"podstawowe","wies",61.7462209010313,"ma³op",0,0
9110,73,1,"podstawowe","wies",105.918233477200,"dolsl",0,0
9111,74,0,"wyzsze","m0_10",72.8916163478164,"dolsl",0,0
9112,62,0,"podstawowe","wies",120.742911350114,"mazow",1,0
9113,58,0,"srednie","m0_10",71.0536507927914,"dolsl",1,0
9114,60,0,"srednie","wies",71.5143275675122,"dolsl",0,0
9115,66,0,"podstawowe","m0_10",63.5247517496533,"zachpom",0,0
9116,67,0,"brak","wies",126.986834836409,"mazow",0,0
9117,72,0,"podstawowe","wies",67.3731697141502,"warmaz",0,0
9118,62,0,"srednie","m100_500",45.884157554668,"dolsl",1,0
9119,59,0,"brak","wies",69.7893122767318,"dolsl",0,0
9120,60,1,"wyzsze","m0_10",115.904802968396,"dolsl",0,1
9121,63,1,"srednie","wies",112.013610276121,"dolsl",0,0
9122,68,1,"podstawowe","wies",33.4566127088366,"zachpom",0,0
9123,67,1,"srednie","wies",73.784666594361,"lubel",0,0
9124,73,1,"podstawowe","wies",30.7632664405523,"zachpom",0,0
9125,70,0,"podstawowe","wies",45.2400284769756,"dolsl",0,0
9126,66,0,"wyzsze","m0_10",129.420099443321,"zachpom",1,0
9127,67,0,"srednie","m0_10",87.7377591380287,"dolsl",0,0
9128,70,1,"podstawowe","m0_10",65.6051394087989,"pomo",0,0
9129,63,1,"srednie","m0_10",132.008485679797,"sl¹s",1,1
9130,68,0,"podstawowe","wies",262.805942207759,"zachpom",0,0
9131,59,1,"srednie","m0_10",112.810598717842,"lubus",1,0
9132,63,0,"srednie","wies",123.026555977393,"pomo",1,1
9133,71,0,"podstawowe","wies",211.530598927806,"warmaz",0,0
9134,57,1,"srednie","wies",74.1070494786985,"zachpom",0,0
9135,68,1,"podstawowe","wies",43.0295188693308,"dolsl",0,0
9136,61,1,"brak","wies",126.994992481225,"dolsl",0,0
9137,67,0,"podstawowe","wies",67.488893741283,"dolsl",0,0
9138,64,1,"podstawowe","wies",33.9638279862069,"dolsl",1,0
9139,80,1,"brak","wies",115.088307900687,"mazow",0,0
9140,65,0,"wyzsze","m10_100",100.635653521665,"dolsl",0,0
9141,70,0,"wyzsze","m_500",109.663858894176,"pomo",0,0
9142,64,0,"podstawowe","wies",86.4897351346903,"zachpom",0,0
9143,78,1,"podstawowe","wies",18.2984033918979,"wielkop",0,0
9144,65,0,"srednie","m0_10",50.7764423170334,"dolsl",0,0
9145,63,0,"brak","m0_10",77.0591150645306,"zachpom",0,0
9146,62,0,"srednie","m0_10",98.429425295723,"dolsl",0,0
9147,61,0,"podstawowe","wies",18.9813749374046,"dolsl",1,0
9148,64,1,"podstawowe","wies",42.9994481224874,"zachpom",0,0
9149,62,1,"podstawowe","wies",141.318479994638,"sl¹s",1,0
9150,69,1,"podstawowe","wies",32.4815995017588,"dolsl",0,0
9151,63,1,"podstawowe","wies",53.1101228655824,"dolsl",1,0
9152,63,0,"srednie","m0_10",79.8741017569927,"dolsl",0,0
9153,69,1,"podstawowe","wies",18.395521761121,"³ódz",0,0
9154,59,0,"srednie","m0_10",53.2068209008893,"dolsl",1,0
9155,73,1,"srednie","wies",112.613740893536,"dolsl",0,0
9156,63,0,"srednie","m10_100",184.493747971481,"dolsl",0,0
9157,67,0,"srednie","wies",44.1420461959680,"lubel",0,0
9158,64,1,"wyzsze","wies",136.413049470997,"dolsl",0,0
9159,62,0,"wyzsze","m100_500",67.2614903681123,"sl¹s",0,0
9160,70,1,"srednie","m0_10",140.34913175839,"dolsl",0,0
9161,57,0,"srednie","wies",68.4072008823004,"dolsl",1,0
9162,66,0,"srednie","m0_10",102.016663200602,"swiêt",0,0
9163,69,0,"srednie","wies",0,"ma³op",0,0
9164,66,1,"srednie","m0_10",83.2511406935184,"dolsl",0,0
9165,57,0,"policealne","wies",66.3366219367889,"kujpom",0,0
9166,67,1,"podstawowe","wies",65.6317896631334,"dolsl",0,0
9167,67,1,"podstawowe","wies",0,"lubel",1,0
9168,66,1,"podstawowe","wies",118.025293256570,"swiêt",0,0
9169,69,0,"srednie","wies",141.629718135119,"zachpom",0,0
9170,74,0,"podstawowe","wies",50.5823273504482,"dolsl",0,0
9171,63,0,"srednie","m0_10",134.445188085576,"dolsl",0,0
9172,57,1,"srednie","wies",64.4169281182511,"dolsl",0,0
9173,67,0,"podstawowe","wies",0,"dolsl",0,0
9174,64,0,"srednie","m0_10",175.67369359675,"sl¹s",0,0
9175,62,1,"srednie","m100_500",27.9053577532707,"ma³op",0,0
9176,61,0,"srednie","wies",73.4006041591489,"dolsl",0,0
9177,72,0,"srednie","wies",61.5981905124497,"dolsl",0,0
9178,59,0,"podstawowe","wies",257.945688762511,"dolsl",1,0
9179,63,0,"wyzsze","m_500",0,"dolsl",0,0
9180,68,0,"podstawowe","m0_10",50.1439951305093,"dolsl",1,0
9181,70,1,"podstawowe","wies",42.194157684298,"lubel",0,0
9182,62,1,"podstawowe","wies",30.0471165711572,"dolsl",0,0
9183,81,0,"podstawowe","wies",108.424818722713,"dolsl",0,0
9184,67,1,"srednie","wies",94.8718276415857,"warmaz",1,0
9185,67,0,"podstawowe","wies",37.5173854971462,"kujpom",0,0
9186,63,0,"srednie","m0_10",198.235955165607,"dolsl",1,0
9187,66,0,"wyzsze","m10_100",33.0215548385351,"dolsl",0,0
9188,68,0,"podstawowe","wies",44.1113255389359,"sl¹s",0,0
9189,60,0,"srednie","m0_10",0,"zachpom",0,0
9190,69,0,"srednie","m10_100",114.415377048266,"dolsl",0,0
9191,71,1,"policealne","wies",48.3593868800379,"dolsl",0,0
9192,68,0,"srednie","wies",119.123975359131,"dolsl",0,0
9193,72,1,"podstawowe","wies",48.6606137986478,"dolsl",0,0
9194,61,0,"podstawowe","wies",42.7041013434206,"zachpom",0,0
9195,68,0,"srednie","wies",63.2178450198785,"mazow",0,0
9196,73,0,"wyzsze","m100_500",72.8927958800794,"zachpom",0,0
9197,63,0,"wyzsze","m0_10",38.1458788623665,"dolsl",0,0
9198,75,0,"srednie","m0_10",50.8069149642856,"dolsl",0,0
9199,76,1,"brak","m0_10",12.2043781638720,"dolsl",0,0
9200,73,0,"podstawowe","m0_10",46.5266538813141,"zachpom",0,0
9201,65,0,"srednie","m0_10",0,"pomo",1,0
9202,60,1,"srednie","wies",28.0799243465745,"opol",0,0
9203,62,1,"srednie","m10_100",159.141792684227,"dolsl",0,0
9204,76,1,"srednie","wies",77.8153901099169,"dolsl",0,0
9205,63,1,"srednie","m0_10",80.4285250908874,"dolsl",0,0
9206,61,1,"srednie","wies",190.222542899983,"mazow",0,0
9207,72,1,"brak","wies",105.711458376267,"dolsl",0,0
9208,71,0,"srednie","m10_100",100.468952225736,"zachpom",1,0
9209,77,1,"brak","wies",35.6691444380926,"mazow",0,0
9210,66,0,"podstawowe","wies",0,"wielkop",0,0
9211,60,0,"srednie","wies",0,"dolsl",0,0
9212,59,0,"srednie","wies",78.2965689359276,"dolsl",0,0
9213,59,0,"podstawowe","wies",46.6567433693526,"zachpom",0,0
9214,65,0,"wyzsze","m100_500",143.019631202737,"mazow",0,0
9215,73,0,"brak","wies",0,"dolsl",0,0
9216,56,1,"srednie","m0_10",64.6424615174285,"dolsl",0,0
9217,66,1,"wyzsze","m0_10",165.451193813599,"dolsl",0,1
9218,64,1,"podstawowe","wies",8.38907425954748,"dolsl",1,0
9219,77,0,"srednie","wies",128.501431783534,"zachpom",0,0
9220,65,0,"podstawowe","wies",0,"wielkop",1,0
9221,60,1,"srednie","m10_100",167.005185474117,"³ódz",0,0
9222,63,0,"podstawowe","wies",61.1646412148845,"dolsl",0,0
9223,63,0,"srednie","m10_100",90.5544215765309,"dolsl",0,0
9224,70,1,"srednie","m100_500",34.9706281165062,"dolsl",0,0
9225,71,0,"srednie","wies",0,"zachpom",0,0
9226,70,1,"podstawowe","m100_500",31.8627724013359,"dolsl",0,0
9227,73,1,"wyzsze","wies",157.721748812602,"dolsl",1,0
9228,65,1,"srednie","m0_10",285.728532714695,"dolsl",1,0
9229,79,0,"podstawowe","wies",32.4275820901740,"dolsl",1,0
9230,70,0,"srednie","wies",95.3068172786166,"zachpom",1,0
9231,71,1,"podstawowe","wies",152.386759040179,"zachpom",1,0
9232,76,1,"podstawowe","wies",99.034761389356,"dolsl",0,0
9233,62,1,"srednie","m0_10",80.4500407628015,"ma³op",0,0
9234,67,0,"srednie","wies",280.224913704266,"dolsl",1,0
9235,72,1,"srednie","m10_100",72.4921443683006,"dolsl",1,1
9236,71,0,"srednie","wies",118.278376132005,"ma³op",0,0
9237,60,0,"podstawowe","wies",139.231639206181,"zachpom",0,0
9238,73,0,"srednie","wies",0,"dolsl",1,0
9239,64,0,"podstawowe","wies",147.684837188046,"dolsl",0,0
9240,66,0,"srednie","m0_10",37.21665686291,"dolsl",1,0
9241,70,1,"podstawowe","wies",76.1200378923702,"zachpom",0,0
9242,74,1,"podstawowe","wies",9.56588784109697,"dolsl",0,0
9243,58,0,"policealne","m0_10",16.3470283820592,"zachpom",0,0
9244,69,0,"srednie","m100_500",121.418157481218,"wielkop",0,0
9245,71,0,"srednie","wies",0,"dolsl",0,0
9246,65,1,"srednie","m0_10",252.871944149307,"dolsl",0,0
9247,67,0,"srednie","m0_10",0,"warmaz",0,0
9248,70,0,"srednie","wies",116.422894863520,"zachpom",0,0
9249,60,1,"podstawowe","wies",50.1347057998751,"dolsl",0,0
9250,68,0,"srednie","wies",90.0693321091478,"dolsl",0,0
9251,61,0,"srednie","m100_500",0,"ma³op",0,0
9252,77,0,"srednie","m0_10",107.083966069391,"dolsl",0,0
9253,63,1,"srednie","m10_100",59.2121408295607,"mazow",0,0
9254,70,1,"podstawowe","wies",183.215574146722,"podkar",0,0
9255,74,0,"wyzsze","m_500",57.7902587332861,"dolsl",1,0
9256,61,1,"srednie","wies",114.025072765650,"dolsl",0,0
9257,61,0,"srednie","m0_10",73.6712622801863,"dolsl",0,0
9258,64,0,"podstawowe","wies",35.1222594507071,"zachpom",0,0
9259,70,1,"policealne","m0_10",173.27616982939,"dolsl",0,0
9260,69,1,"srednie","wies",68.705346968965,"dolsl",0,0
9261,66,0,"podstawowe","wies",22.4266240583558,"dolsl",1,0
9262,69,0,"srednie","wies",137.788417538110,"zachpom",1,1
9263,65,0,"srednie","wies",141.054379293807,"zachpom",0,0
9264,54,0,"srednie","m0_10",46.3092986041403,"zachpom",0,0
9265,71,0,"srednie","m0_10",51.9953047585198,"dolsl",1,0
9266,72,1,"podstawowe","wies",0,"dolsl",0,0
9267,78,1,"srednie","m0_10",125.900734754455,"ma³op",0,0
9268,63,0,"srednie","m0_10",64.0113899247842,"dolsl",0,0
9269,70,0,"srednie","m0_10",71.2960109590079,"swiêt",0,0
9270,65,0,"srednie","m10_100",135.193313911560,"dolsl",0,0
9271,63,1,"srednie","wies",69.4999475974001,"dolsl",0,0
9272,63,1,"podstawowe","wies",115.540230081405,"mazow",0,0
9273,66,0,"srednie","wies",44.3933874708877,"dolsl",0,0
9274,63,1,"srednie","wies",129.335743801642,"dolsl",0,0
9275,71,0,"wyzsze","wies",110.716533212222,"zachpom",0,0
9276,64,1,"podstawowe","wies",48.4618902685946,"dolsl",0,0
9277,76,1,"podstawowe","wies",26.3552314403034,"dolsl",1,0
9278,71,0,"srednie","wies",42.5174554678668,"zachpom",0,0
9279,69,0,"podstawowe","wies",96.1129426936719,"lubel",1,0
9280,69,0,"brak","wies",0,"zachpom",0,0
9281,72,0,"srednie","wies",92.7112501078948,"dolsl",0,0
9282,67,0,"podstawowe","wies",83.0119647218376,"ma³op",1,0
9283,66,1,"wyzsze","m0_10",0,"zachpom",0,0
9284,79,0,"brak","wies",41.0846046848145,"dolsl",1,0
9285,67,0,"brak","wies",109.753410797140,"dolsl",0,0
9286,69,1,"srednie","m10_100",109.234602847143,"dolsl",0,0
9287,71,0,"podstawowe","wies",47.1919257546619,"dolsl",0,0
9288,60,0,"srednie","m_500",118.368453075176,"dolsl",0,0
9289,68,0,"srednie","m10_100",164.130415343324,"dolsl",0,0
9290,62,0,"podstawowe","m0_10",71.8199640443912,"dolsl",0,0
9291,59,0,"srednie","wies",0,"mazow",0,0
9292,68,0,"podstawowe","wies",34.8310468253672,"dolsl",0,0
9293,73,0,"podstawowe","wies",86.7612556545378,"dolsl",0,0
9294,66,0,"brak","m10_100",102.332741554743,"³ódz",0,0
9295,67,1,"podstawowe","wies",0,"zachpom",0,0
9296,68,0,"podstawowe","m10_100",60.104303134254,"dolsl",0,0
9297,59,0,"podstawowe","wies",34.7973984211540,"dolsl",0,0
9298,64,0,"srednie","wies",107.378193960480,"warmaz",0,0
9299,70,1,"srednie","m0_10",0,"dolsl",1,0
9300,72,1,"brak","m0_10",6.37825046995867,"dolsl",0,0
9301,66,0,"brak","wies",63.36816319242,"dolsl",1,0
9302,58,0,"srednie","wies",72.8840167638543,"dolsl",0,0
9303,67,0,"srednie","wies",43.1441477194147,"dolsl",0,0
9304,63,1,"srednie","m0_10",0,"dolsl",0,0
9305,62,0,"brak","wies",41.98036056813,"mazow",0,0
9306,60,1,"srednie","m0_10",128.164284078530,"dolsl",0,0
9307,69,1,"wyzsze","m0_10",62.8652343308772,"dolsl",1,0
9308,68,0,"srednie","wies",248.389064540486,"dolsl",0,0
9309,70,1,"srednie","m0_10",65.654509909689,"dolsl",0,0
9310,64,1,"policealne","wies",0,"dolsl",0,0
9311,65,1,"podstawowe","wies",93.3432216833293,"zachpom",0,0
9312,66,1,"srednie","m10_100",0,"dolsl",0,0
9313,58,0,"srednie","m10_100",85.5745537840808,"swiêt",0,0
9314,56,1,"wyzsze","m10_100",88.2614517198063,"lubel",0,1
9315,70,0,"podstawowe","wies",103.671216413759,"kujpom",0,0
9316,67,1,"srednie","wies",63.2532489097501,"dolsl",0,0
9317,67,0,"brak","wies",30.6641063515555,"dolsl",0,0
9318,61,1,"srednie","m100_500",92.2437705937494,"lubel",0,0
9319,67,0,"srednie","m0_10",51.9993098151566,"dolsl",0,0
9320,67,0,"srednie","wies",56.957017476166,"lubel",0,0
9321,72,0,"srednie","wies",112.092994866480,"lubel",0,0
9322,73,0,"srednie","m0_10",0,"sl¹s",1,0
9323,72,1,"podstawowe","wies",14.3299732955135,"sl¹s",0,0
9324,70,1,"wyzsze","m_500",93.6928591335076,"zachpom",1,0
9325,62,0,"wyzsze","m0_10",61.7525004506009,"dolsl",0,0
9326,66,0,"brak","wies",25.9107481298703,"zachpom",0,0
9327,65,1,"podstawowe","wies",167.810642776764,"dolsl",0,0
9328,65,1,"srednie","m_500",91.8185511858473,"dolsl",0,0
9329,67,0,"srednie","m10_100",60.3037935017082,"³ódz",0,0
9330,74,1,"podstawowe","wies",188.794569295371,"zachpom",0,0
9331,73,0,"brak","wies",131.93903076436,"dolsl",0,0
9332,66,0,"brak","wies",0,"dolsl",0,0
9333,68,0,"srednie","m0_10",44.0423843544922,"ma³op",0,0
9334,58,0,"podstawowe","wies",34.3661152633432,"mazow",0,0
9335,62,0,"brak","wies",0,"dolsl",1,0
9336,69,0,"srednie","wies",0,"dolsl",0,0
9337,71,1,"podstawowe","wies",123.302199172070,"dolsl",1,0
9338,71,0,"podstawowe","wies",257.586729374908,"dolsl",0,0
9339,70,0,"podstawowe","m0_10",56.0225160933896,"podlas",1,0
9340,59,0,"srednie","m_500",82.5012236097173,"wielkop",1,1
9341,73,0,"brak","m0_10",117.360449960133,"³ódz",0,0
9342,72,1,"podstawowe","wies",81.5610179200431,"dolsl",0,0
9343,71,1,"podstawowe","wies",0,"warmaz",0,0
9344,64,1,"srednie","wies",94.3650959483286,"dolsl",0,0
9345,68,1,"srednie","wies",36.4215476716864,"podlas",0,0
9346,66,0,"podstawowe","wies",111.215644777179,"dolsl",0,0
9347,56,1,"srednie","m10_100",84.0493807928918,"ma³op",1,0
9348,76,0,"podstawowe","wies",45.7712006897504,"dolsl",0,0
9349,70,1,"srednie","wies",125.530286078914,"mazow",0,0
9350,64,0,"podstawowe","m0_10",36.7466800435866,"warmaz",0,0
9351,56,1,"podstawowe","wies",130.2785585611,"lubel",0,0
9352,63,0,"podstawowe","m0_10",50.6307068084162,"dolsl",0,0
9353,62,0,"podstawowe","wies",169.374238340429,"sl¹s",0,0
9354,75,0,"podstawowe","wies",170.563195348311,"zachpom",0,0
9355,69,1,"brak","wies",116.231951807086,"pomo",0,0
9356,71,0,"srednie","m10_100",88.0798210468195,"lubus",0,0
9357,54,0,"podstawowe","wies",0,"mazow",0,0
9358,70,0,"srednie","m100_500",33.0884248825536,"dolsl",0,0
9359,69,0,"srednie","m10_100",81.7404889584226,"dolsl",0,0
9360,64,1,"srednie","m0_10",71.179147471175,"lubel",0,0
9361,67,1,"wyzsze","m0_10",33.0244020284142,"dolsl",1,0
9362,64,0,"srednie","wies",195.225122189884,"dolsl",0,0
9363,69,1,"podstawowe","wies",156.082115154129,"sl¹s",1,0
9364,63,0,"wyzsze","m10_100",35.391536951624,"³ódz",0,0
9365,50,1,"srednie","m0_10",33.7966995167815,"dolsl",0,0
9366,69,1,"wyzsze","m10_100",90.5363358283305,"lubel",0,0
9367,67,0,"podstawowe","wies",95.360366104145,"mazow",0,0
9368,68,0,"brak","wies",34.9668702446039,"kujpom",0,0
9369,68,0,"brak","m0_10",48.6016873866983,"dolsl",0,0
9370,64,0,"srednie","wies",104.607639433403,"dolsl",1,0
9371,58,1,"srednie","m0_10",44.7923720578456,"ma³op",0,0
9372,82,0,"podstawowe","wies",62.1497634371892,"dolsl",1,0
9373,71,0,"srednie","m10_100",0,"mazow",1,0
9374,60,0,"srednie","m_500",59.352801916914,"dolsl",0,0
9375,61,0,"podstawowe","wies",0,"zachpom",1,0
9376,69,0,"srednie","wies",84.0440250232187,"mazow",0,0
9377,67,0,"srednie","wies",41.5665204015362,"dolsl",1,0
9378,62,1,"wyzsze","m0_10",122.359043830071,"dolsl",0,0
9379,67,0,"wyzsze","m0_10",212.029064713574,"dolsl",0,1
9380,65,0,"srednie","m0_10",0,"dolsl",0,0
9381,68,1,"srednie","wies",0,"dolsl",0,0
9382,72,1,"podstawowe","wies",59.0603518119693,"wielkop",0,0
9383,53,0,"srednie","wies",126.190023899837,"dolsl",0,0
9384,59,0,"wyzsze","m_500",53.8983639724474,"dolsl",0,1
9385,70,1,"podstawowe","wies",16.8378705020291,"zachpom",0,0
9386,61,0,"brak","wies",172.34456871868,"mazow",0,0
9387,64,0,"podstawowe","wies",142.823706390788,"lubel",0,0
9388,70,0,"srednie","m0_10",24.8973485429340,"³ódz",1,0
9389,65,0,"podstawowe","wies",11.3216293272195,"dolsl",1,0
9390,67,1,"podstawowe","wies",76.4798430529779,"ma³op",0,0
9391,63,0,"srednie","m100_500",86.1679032561662,"mazow",0,0
9392,76,0,"srednie","m0_10",125.461926498180,"dolsl",0,0
9393,57,0,"srednie","wies",240.806125329834,"wielkop",0,0
9394,71,1,"brak","wies",72.9996467815338,"³ódz",0,0
9395,68,0,"podstawowe","wies",45.4211938016915,"lubel",0,0
9396,66,0,"podstawowe","wies",61.7346693039436,"dolsl",0,0
9397,67,0,"srednie","m0_10",68.0071031752247,"dolsl",0,0
9398,68,0,"wyzsze","m0_10",86.5546532775425,"dolsl",0,0
9399,61,1,"srednie","m0_10",126.045093262194,"dolsl",0,0
9400,67,0,"podstawowe","wies",65.8495177527275,"dolsl",0,0
9401,60,0,"podstawowe","m0_10",57.330754387421,"dolsl",0,0
9402,73,0,"srednie","m10_100",0,"dolsl",1,0
9403,59,0,"wyzsze","wies",63.2602139305773,"dolsl",0,0
9404,69,0,"wyzsze","m0_10",55.0192324836731,"zachpom",0,0
9405,74,0,"wyzsze","m10_100",54.2708889351137,"dolsl",0,0
9406,70,1,"podstawowe","m0_10",37.8891200848559,"mazow",1,0
9407,58,1,"srednie","m0_10",166.464468373414,"dolsl",0,0
9408,72,0,"podstawowe","wies",47.9606401350862,"mazow",0,0
9409,72,0,"srednie","m10_100",0,"dolsl",1,0
9410,63,1,"policealne","wies",8.2655331445416,"zachpom",1,0
9411,68,0,"policealne","wies",57.0514796661361,"dolsl",0,0
9412,62,0,"srednie","wies",82.4707585438459,"zachpom",0,0
9413,65,0,"srednie","wies",104.594434081677,"lubel",0,0
9414,79,0,"brak","wies",83.034877776112,"dolsl",0,0
9415,68,0,"podstawowe","wies",20.8880048614585,"zachpom",0,0
9416,63,1,"srednie","wies",128.154834038898,"³ódz",1,0
9417,65,1,"srednie","m0_10",100.731790141638,"zachpom",0,0
9418,69,1,"srednie","m0_10",36.2818776360004,"dolsl",0,0
9419,77,0,"brak","wies",29.6826649036296,"dolsl",0,0
9420,68,0,"srednie","m0_10",224.322764072228,"podkar",0,0
9421,70,0,"srednie","m0_10",56.1032487004956,"zachpom",0,0
9422,62,0,"srednie","wies",67.6573997212809,"dolsl",0,0
9423,66,0,"srednie","m0_10",93.0515011874054,"dolsl",0,0
9424,64,1,"srednie","m0_10",35.3644352729249,"wielkop",0,0
9425,73,1,"podstawowe","wies",49.1909905860896,"dolsl",1,0
9426,73,1,"wyzsze","m100_500",197.993235866546,"dolsl",0,0
9427,76,0,"srednie","wies",0,"dolsl",0,0
9428,66,0,"podstawowe","wies",214.969934647396,"dolsl",0,0
9429,69,0,"srednie","m_500",69.7994216329047,"dolsl",0,0
9430,66,1,"srednie","m0_10",81.3360882403619,"dolsl",1,0
9431,65,0,"policealne","wies",5.41423702684544,"dolsl",0,0
9432,69,0,"podstawowe","wies",67.7284491731758,"mazow",0,0
9433,64,0,"srednie","wies",111.213479261902,"podlas",0,0
9434,65,0,"brak","m0_10",161.424297092557,"dolsl",1,0
9435,73,1,"srednie","m0_10",160.032317058899,"kujpom",0,0
9436,67,0,"podstawowe","wies",65.7067635952424,"dolsl",0,0
9437,74,1,"wyzsze","m_500",35.0230730959172,"dolsl",0,0
9438,72,0,"srednie","wies",48.1185589697674,"dolsl",0,0
9439,69,0,"srednie","wies",66.317525007876,"sl¹s",0,0
9440,72,0,"podstawowe","wies",16.2554386386285,"ma³op",0,0
9441,69,0,"brak","wies",51.1294824927427,"dolsl",0,0
9442,68,0,"brak","wies",70.7395220588083,"sl¹s",0,0
9443,66,0,"srednie","m0_10",82.0164099015409,"³ódz",0,0
9444,63,1,"podstawowe","wies",151.603578857544,"dolsl",1,0
9445,71,0,"podstawowe","wies",37.2513016952863,"dolsl",1,0
9446,60,1,"srednie","m0_10",38.5535277648283,"dolsl",0,0
9447,71,1,"brak","wies",118.637265052373,"zachpom",0,0
9448,71,1,"srednie","wies",78.4436609282464,"dolsl",0,0
9449,60,0,"srednie","wies",74.6816846972847,"lubel",0,0
9450,73,0,"srednie","m0_10",82.4820844735086,"pomo",0,0
9451,76,1,"podstawowe","wies",65.2781568772321,"zachpom",0,0
9452,70,1,"srednie","m100_500",316.928291579738,"zachpom",0,0
9453,68,1,"podstawowe","wies",96.2620791180746,"dolsl",0,0
9454,65,1,"podstawowe","wies",57.7724179654524,"dolsl",0,0
9455,71,0,"podstawowe","wies",63.2401887139705,"mazow",1,0
9456,71,1,"podstawowe","wies",0,"dolsl",1,0
9457,72,0,"srednie","wies",125.208531859166,"dolsl",0,0
9458,60,0,"srednie","wies",111.516502052644,"zachpom",0,0
9459,71,1,"podstawowe","wies",111.672787294027,"dolsl",1,0
9460,64,0,"podstawowe","wies",24.7925988475797,"sl¹s",0,0
9461,78,0,"brak","wies",72.8892572344399,"zachpom",1,0
9462,66,1,"wyzsze","m10_100",98.663227481883,"warmaz",0,0
9463,73,1,"srednie","m10_100",132.431410199823,"sl¹s",0,0
9464,82,0,"podstawowe","wies",88.537200030685,"dolsl",1,0
9465,62,0,"podstawowe","wies",88.2125970412354,"opol",0,0
9466,75,0,"srednie","wies",170.982107016913,"dolsl",0,0
9467,58,1,"srednie","m0_10",228.490684305345,"dolsl",0,0
9468,65,0,"srednie","m0_10",60.6155150480874,"zachpom",0,0
9469,63,0,"srednie","m0_10",195.924311749350,"lubel",0,0
9470,66,1,"srednie","wies",71.5931263552157,"dolsl",0,0
9471,75,0,"srednie","wies",72.984527878898,"dolsl",0,0
9472,74,0,"podstawowe","wies",10.6526984143853,"dolsl",0,0
9473,64,0,"wyzsze","m0_10",162.007007150753,"wielkop",0,0
9474,70,1,"srednie","wies",302.666484577615,"dolsl",0,0
9475,64,0,"srednie","m0_10",103.579698012305,"ma³op",0,0
9476,69,0,"srednie","wies",0,"³ódz",1,0
9477,54,0,"srednie","m0_10",126.768953378621,"sl¹s",0,0
9478,70,0,"policealne","wies",225.264466359320,"podlas",0,0
9479,70,1,"srednie","wies",35.8865648663798,"opol",0,0
9480,67,0,"podstawowe","wies",0,"dolsl",0,0
9481,69,0,"srednie","m0_10",41.5228884429564,"dolsl",0,0
9482,72,0,"srednie","m0_10",29.2404425810087,"dolsl",0,0
9483,80,0,"brak","wies",33.9136628443558,"dolsl",0,0
9484,69,0,"wyzsze","m100_500",47.7640948991759,"pomo",0,0
9485,65,0,"brak","wies",71.3799849452691,"ma³op",0,0
9486,58,1,"srednie","wies",45.3853334827114,"zachpom",0,0
9487,70,1,"podstawowe","wies",72.450770408453,"dolsl",1,0
9488,65,1,"srednie","m0_10",85.4750515076854,"lubus",0,0
9489,68,1,"srednie","wies",281.615738975746,"dolsl",0,0
9490,67,0,"srednie","wies",86.8858180207241,"dolsl",0,0
9491,55,0,"srednie","m0_10",0,"dolsl",0,0
9492,54,0,"srednie","wies",0,"zachpom",0,0
9493,68,1,"podstawowe","wies",57.5629337774507,"dolsl",0,0
9494,57,1,"srednie","wies",120.038255984347,"zachpom",0,0
9495,65,0,"brak","wies",0,"lubus",0,0
9496,74,0,"podstawowe","wies",0,"zachpom",0,0
9497,67,1,"podstawowe","wies",44.1979752483442,"dolsl",0,0
9498,67,0,"podstawowe","wies",56.8323689065154,"dolsl",0,0
9499,72,1,"wyzsze","wies",132.608862907272,"zachpom",0,0
9500,69,0,"srednie","wies",19.5485026780024,"zachpom",0,0
9501,76,1,"srednie","wies",67.2580003992043,"dolsl",0,0
9502,62,1,"podstawowe","m0_10",36.4461015853162,"mazow",0,0
9503,71,0,"podstawowe","wies",27.7283133693529,"dolsl",0,0
9504,65,0,"srednie","m0_10",145.636427472895,"dolsl",1,0
9505,69,0,"podstawowe","wies",43.9150026440661,"dolsl",0,0
9506,69,0,"srednie","wies",67.0800568038917,"mazow",0,0
9507,69,1,"srednie","m0_10",31.7915545738794,"zachpom",0,0
9508,65,0,"srednie","wies",79.7627337975731,"dolsl",1,0
9509,63,0,"wyzsze","m10_100",62.739210008217,"sl¹s",0,0
9510,60,0,"podstawowe","wies",59.5046930926049,"zachpom",0,0
9511,76,0,"podstawowe","wies",32.3493401834086,"dolsl",0,0
9512,73,0,"brak","m0_10",59.1951644108158,"dolsl",0,0
9513,66,0,"podstawowe","wies",163.892375968878,"warmaz",0,0
9514,64,0,"podstawowe","wies",177.988511208301,"mazow",0,0
9515,69,0,"podstawowe","wies",112.794475071753,"dolsl",0,0
9516,59,0,"srednie","m0_10",76.8282608587101,"dolsl",0,0
9517,63,1,"srednie","m0_10",170.326412696628,"dolsl",0,0
